Index;Date;Time;Temperature(°C);Cardio(BPM);Saturation(%SpO2);Audio(%max);Rotation(rad/s);Acceleration(m/s2)
7959;11/04/2023;02:46:45;35.48;0.00;0;1.07;0.06;9.49
;;;;;;;;
7960;11/04/2023;02:46:47;35.50;45.06;0;1.31;0.06;9.50
;;;;;;;;
7961;11/04/2023;02:46:49;35.52;0.00;0;1.29;0.06;9.52
;;;;;;;;
7962;11/04/2023;02:46:51;35.49;39.81;0;0.97;0.06;9.49
;;;;;;;;
7963;11/04/2023;02:46:53;35.49;0.00;0;1.12;0.06;9.49
;;;;;;;;
7964;11/04/2023;02:46:55;35.47;0.00;0;1.34;0.06;9.49
;;;;;;;;
7965;11/04/2023;02:46:57;35.49;19.85;0;1.54;0.06;9.50
;;;;;;;;
7966;11/04/2023;02:46:59;35.49;0.00;0;1.20;0.06;9.51
;;;;;;;;
7967;11/04/2023;02:47:01;35.50;44.47;0;1.33;0.06;9.51
;;;;;;;;
7968;11/04/2023;02:47:03;35.49;54.07;95;1.45;0.06;9.50
;;;;;;;;
7969;11/04/2023;02:47:05;35.49;0.00;0;1.45;0.06;9.49
;;;;;;;;
7970;11/04/2023;02:47:07;35.48;33.61;0;1.46;0.06;9.50
;;;;;;;;
7971;11/04/2023;02:47:09;35.49;62.54;95;1.18;0.06;9.49
;;;;;;;;
7972;11/04/2023;02:47:11;35.49;0.00;0;1.41;0.06;9.51
;;;;;;;;
7973;11/04/2023;02:47:13;35.50;0.00;0;1.58;0.06;9.49
;;;;;;;;
7974;11/04/2023;02:47:15;35.49;0.00;0;1.62;0.06;9.50
;;;;;;;;
7975;11/04/2023;02:47:18;35.49;26.53;0;1.57;0.06;9.49
;;;;;;;;
7976;11/04/2023;02:47:20;35.47;0.00;0;1.49;0.06;9.51
;;;;;;;;
7977;11/04/2023;02:47:22;35.49;28.92;0;1.32;0.06;9.52
;;;;;;;;
7978;11/04/2023;02:47:24;35.49;0.00;0;1.56;0.06;9.49
;;;;;;;;
7979;11/04/2023;02:47:26;35.49;0.00;0;1.57;0.06;9.51
;;;;;;;;
7980;11/04/2023;02:47:28;35.49;0.00;0;1.62;0.06;9.53
;;;;;;;;
7981;11/04/2023;02:47:30;35.48;0.00;0;1.44;0.06;9.48
;;;;;;;;
7982;11/04/2023;02:47:32;35.51;20.70;0;1.58;0.06;9.51
;;;;;;;;
7983;11/04/2023;02:47:34;35.49;34.02;96;1.57;0.06;9.51
;;;;;;;;
7984;11/04/2023;02:47:36;35.49;0.00;0;1.84;0.06;9.51
;;;;;;;;
7985;11/04/2023;02:47:38;35.47;20.57;0;1.87;0.06;9.53
;;;;;;;;
7986;11/04/2023;02:47:40;35.46;29.01;0;1.58;0.06;9.47
;;;;;;;;
7987;11/04/2023;02:47:42;35.49;0.00;0;1.45;0.06;9.51
;;;;;;;;
7988;11/04/2023;02:47:44;35.49;27.98;0;1.47;0.06;9.50
;;;;;;;;
7989;11/04/2023;02:47:46;35.47;0.00;0;1.58;0.06;9.50
;;;;;;;;
7990;11/04/2023;02:47:48;35.48;28.37;0;1.56;0.06;9.49
;;;;;;;;
7991;11/04/2023;02:47:50;35.49;56.60;0;1.48;0.06;9.50
;;;;;;;;
7992;11/04/2023;02:47:52;35.48;55.81;96;1.46;0.06;9.51
;;;;;;;;
7993;11/04/2023;02:47:54;35.49;35.49;0;1.60;0.06;9.50
;;;;;;;;
7994;11/04/2023;02:47:56;35.47;51.36;0;1.53;0.06;9.48
;;;;;;;;
7995;11/04/2023;02:47:58;35.51;50.82;0;1.78;0.06;9.48
;;;;;;;;
7996;11/04/2023;02:48:00;35.51;37.37;95;1.54;0.06;9.52
;;;;;;;;
7997;11/04/2023;02:48:02;35.50;58.99;95;0.84;0.06;9.50
;;;;;;;;
7998;11/04/2023;02:48:04;35.49;0.00;0;1.00;0.06;9.49
;;;;;;;;
7999;11/04/2023;02:48:06;35.49;30.01;0;0.75;0.06;9.51
;;;;;;;;
8000;11/04/2023;02:48:08;35.49;0.00;0;1.10;0.06;9.52
;;;;;;;;
8001;11/04/2023;02:48:10;35.48;23.79;0;0.82;0.06;9.49
;;;;;;;;
8002;11/04/2023;02:48:12;35.49;35.73;0;0.83;0.06;9.52
;;;;;;;;
8003;11/04/2023;02:48:14;35.49;0.00;0;0.93;0.06;9.52
;;;;;;;;
8004;11/04/2023;02:48:16;35.49;46.59;0;0.93;0.06;9.47
;;;;;;;;
8005;11/04/2023;02:48:18;35.50;0.00;0;1.14;0.06;9.48
;;;;;;;;
8006;11/04/2023;02:48:20;35.48;0.00;0;1.14;0.06;9.52
;;;;;;;;
8007;11/04/2023;02:48:22;35.51;22.30;0;0.73;0.06;9.51
;;;;;;;;
8008;11/04/2023;02:48:24;35.51;27.39;0;1.01;0.06;9.49
;;;;;;;;
8009;11/04/2023;02:48:26;35.51;0.00;0;0.90;0.06;9.50
;;;;;;;;
8010;11/04/2023;02:48:28;35.50;50.54;0;1.00;0.06;9.51
;;;;;;;;
8011;11/04/2023;02:48:30;35.50;62.72;96;1.08;0.06;9.52
;;;;;;;;
8012;11/04/2023;02:48:32;35.49;30.54;0;1.01;0.06;9.53
;;;;;;;;
8013;11/04/2023;02:48:34;35.50;0.00;0;0.93;0.06;9.52
;;;;;;;;
8014;11/04/2023;02:48:36;35.51;0.00;0;1.11;0.06;9.54
;;;;;;;;
8015;11/04/2023;02:48:38;35.51;21.11;0;1.09;0.06;9.49
;;;;;;;;
8016;11/04/2023;02:48:40;35.51;30.91;0;1.09;0.06;9.52
;;;;;;;;
8017;11/04/2023;02:48:42;35.51;46.38;0;0.84;0.06;9.52
;;;;;;;;
8018;11/04/2023;02:48:44;35.51;46.58;95;0.90;0.06;9.49
;;;;;;;;
8019;11/04/2023;02:48:46;35.50;0.00;0;1.06;0.06;9.50
;;;;;;;;
8020;11/04/2023;02:48:48;35.49;0.00;0;1.16;0.06;9.49
;;;;;;;;
8021;11/04/2023;02:48:50;35.51;14.83;0;1.03;0.06;9.50
;;;;;;;;
8022;11/04/2023;02:48:52;35.52;28.10;0;1.06;0.06;9.51
;;;;;;;;
8023;11/04/2023;02:48:54;35.49;0.00;0;1.11;0.06;9.50
;;;;;;;;
8024;11/04/2023;02:48:56;35.50;0.00;0;1.12;0.06;9.49
;;;;;;;;
8025;11/04/2023;02:48:58;35.49;0.00;0;1.20;0.06;9.50
;;;;;;;;
8026;11/04/2023;02:49:00;35.50;0.00;0;1.09;0.06;9.51
;;;;;;;;
8027;11/04/2023;02:49:02;35.51;20.72;0;1.19;0.06;9.50
;;;;;;;;
8028;11/04/2023;02:49:04;35.51;32.23;95;1.08;0.06;9.51
;;;;;;;;
8029;11/04/2023;02:49:06;35.50;33.73;95;1.14;0.06;9.49
;;;;;;;;
8030;11/04/2023;02:49:08;35.50;27.46;0;1.40;0.06;9.51
;;;;;;;;
8031;11/04/2023;02:49:10;35.49;41.73;0;1.13;0.06;9.51
;;;;;;;;
8032;11/04/2023;02:49:12;35.50;31.19;0;1.15;0.06;9.51
;;;;;;;;
8033;11/04/2023;02:49:14;35.49;29.56;0;1.15;0.06;9.50
;;;;;;;;
8034;11/04/2023;02:49:16;35.49;29.56;0;1.14;0.06;9.49
;;;;;;;;
8035;11/04/2023;02:49:18;35.50;40.38;96;1.28;0.06;9.51
;;;;;;;;
8036;11/04/2023;02:49:20;35.50;0.00;0;1.07;0.06;9.50
;;;;;;;;
8037;11/04/2023;02:49:22;35.49;26.61;0;0.99;0.06;9.48
;;;;;;;;
8038;11/04/2023;02:49:24;35.49;37.82;0;1.15;0.06;9.50
;;;;;;;;
8039;11/04/2023;02:49:26;35.50;0.00;0;1.10;0.06;9.52
;;;;;;;;
8040;11/04/2023;02:49:28;35.50;26.47;0;1.28;0.06;9.52
;;;;;;;;
8041;11/04/2023;02:49:30;35.51;52.46;95;1.17;0.06;9.51
;;;;;;;;
8042;11/04/2023;02:49:32;35.50;36.27;95;1.15;0.06;9.52
;;;;;;;;
8043;11/04/2023;02:49:34;35.51;45.73;95;1.24;0.06;9.49
;;;;;;;;
8044;11/04/2023;02:49:36;35.51;35.71;0;1.37;0.06;9.50
;;;;;;;;
8045;11/04/2023;02:49:38;35.50;0.00;0;1.28;0.06;9.50
;;;;;;;;
8046;11/04/2023;02:49:40;35.52;19.67;0;1.25;0.06;9.50
;;;;;;;;
8047;11/04/2023;02:49:43;35.49;0.00;0;1.16;0.06;9.51
;;;;;;;;
8048;11/04/2023;02:49:45;35.52;0.00;0;1.34;0.06;9.49
;;;;;;;;
8049;11/04/2023;02:49:47;35.50;22.40;0;1.21;0.06;9.49
;;;;;;;;
8050;11/04/2023;02:49:49;35.51;0.00;0;1.31;0.06;9.52
;;;;;;;;
8051;11/04/2023;02:49:51;35.51;0.00;0;1.21;0.06;9.51
;;;;;;;;
8052;11/04/2023;02:49:53;35.53;0.00;0;1.35;0.06;9.51
;;;;;;;;
8053;11/04/2023;02:49:55;35.52;0.00;0;1.38;0.06;9.49
;;;;;;;;
8054;11/04/2023;02:49:57;35.51;0.00;0;1.36;0.06;9.54
;;;;;;;;
8055;11/04/2023;02:49:59;35.49;0.00;0;1.39;0.06;9.48
;;;;;;;;
8056;11/04/2023;02:50:01;35.54;7.16;0;1.42;0.06;9.52
;;;;;;;;
8057;11/04/2023;02:50:03;35.52;13.50;0;0.82;0.06;9.51
;;;;;;;;
8058;11/04/2023;02:50:05;35.52;0.00;0;0.99;0.06;9.51
;;;;;;;;
8059;11/04/2023;02:50:07;35.51;19.06;0;0.96;0.06;9.51
;;;;;;;;
8060;11/04/2023;02:50:09;35.52;0.00;0;0.95;0.06;9.52
;;;;;;;;
8061;11/04/2023;02:50:11;35.51;0.00;0;0.94;0.06;9.49
;;;;;;;;
8062;11/04/2023;02:50:13;35.52;0.00;0;0.88;0.06;9.50
;;;;;;;;
8063;11/04/2023;02:50:15;35.51;12.13;0;0.87;0.06;9.51
;;;;;;;;
8064;11/04/2023;02:50:17;35.52;0.00;0;1.04;0.06;9.51
;;;;;;;;
8065;11/04/2023;02:50:19;35.52;43.57;0;1.01;0.06;9.52
;;;;;;;;
8066;11/04/2023;02:50:21;35.53;34.78;95;0.86;0.06;9.50
;;;;;;;;
8067;11/04/2023;02:50:23;35.52;49.00;95;0.74;0.06;9.47
;;;;;;;;
8068;11/04/2023;02:50:25;35.53;38.05;95;0.86;0.06;9.51
;;;;;;;;
8069;11/04/2023;02:50:27;35.53;0.00;0;1.00;0.06;9.51
;;;;;;;;
8070;11/04/2023;02:50:29;35.54;0.00;0;1.21;0.06;9.50
;;;;;;;;
8071;11/04/2023;02:50:31;35.53;15.55;0;0.87;0.06;9.53
;;;;;;;;
8072;11/04/2023;02:50:33;35.53;0.00;0;1.01;0.06;9.50
;;;;;;;;
8073;11/04/2023;02:50:35;35.53;26.95;0;0.74;0.06;9.52
;;;;;;;;
8074;11/04/2023;02:50:37;35.52;0.00;0;1.14;0.06;9.52
;;;;;;;;
8075;11/04/2023;02:50:39;35.53;0.00;0;1.10;0.06;9.48
;;;;;;;;
8076;11/04/2023;02:50:41;35.52;14.62;0;0.99;0.06;9.52
;;;;;;;;
8077;11/04/2023;02:50:43;35.54;26.65;0;0.79;0.06;9.52
;;;;;;;;
8078;11/04/2023;02:50:45;35.54;0.00;0;0.96;0.06;9.50
;;;;;;;;
8079;11/04/2023;02:50:47;35.53;24.76;0;0.99;0.06;9.52
;;;;;;;;
8080;11/04/2023;02:50:49;35.52;28.14;0;0.94;0.06;9.51
;;;;;;;;
8081;11/04/2023;02:50:51;35.52;62.44;96;0.81;0.06;9.52
;;;;;;;;
8082;11/04/2023;02:50:53;35.53;52.64;96;0.99;0.06;9.50
;;;;;;;;
8083;11/04/2023;02:50:55;35.52;30.54;0;1.04;0.06;9.49
;;;;;;;;
8084;11/04/2023;02:50:57;35.54;45.84;0;0.99;0.06;9.49
;;;;;;;;
8085;11/04/2023;02:50:59;35.53;57.73;0;0.92;0.06;9.51
;;;;;;;;
8086;11/04/2023;02:51:01;35.54;0.00;0;1.01;0.06;9.50
;;;;;;;;
8087;11/04/2023;02:51:03;35.54;53.76;0;1.05;0.06;9.50
;;;;;;;;
8088;11/04/2023;02:51:05;35.53;34.41;0;1.18;0.06;9.50
;;;;;;;;
8089;11/04/2023;02:51:07;35.54;53.21;0;1.09;0.06;9.52
;;;;;;;;
8090;11/04/2023;02:51:09;35.53;0.00;0;1.15;0.06;9.49
;;;;;;;;
8091;11/04/2023;02:51:11;35.54;46.80;0;1.00;0.06;9.50
;;;;;;;;
8092;11/04/2023;02:51:13;35.55;0.00;0;1.25;0.06;9.51
;;;;;;;;
8093;11/04/2023;02:51:15;35.54;26.07;0;1.19;0.06;9.51
;;;;;;;;
8094;11/04/2023;02:51:17;35.52;37.27;0;1.23;0.06;9.52
;;;;;;;;
8095;11/04/2023;02:51:19;35.53;72.45;95;1.20;0.06;9.52
;;;;;;;;
8096;11/04/2023;02:51:21;35.54;0.00;0;1.03;0.06;9.50
;;;;;;;;
8097;11/04/2023;02:51:23;35.54;26.75;0;1.17;0.06;9.49
;;;;;;;;
8098;11/04/2023;02:51:25;35.54;33.74;0;1.14;0.06;9.49
;;;;;;;;
8099;11/04/2023;02:51:27;35.52;59.26;95;1.26;0.06;9.50
;;;;;;;;
8100;11/04/2023;02:51:29;35.54;0.00;0;1.08;0.06;9.50
;;;;;;;;
8101;11/04/2023;02:51:31;35.57;32.47;0;1.33;0.06;9.51
;;;;;;;;
8102;11/04/2023;02:51:33;35.55;0.00;0;1.19;0.06;9.52
;;;;;;;;
8103;11/04/2023;02:51:35;35.54;39.19;0;1.25;0.06;9.49
;;;;;;;;
8104;11/04/2023;02:51:37;35.53;63.71;96;1.44;0.06;9.53
;;;;;;;;
8105;11/04/2023;02:51:39;35.54;0.00;0;1.20;0.06;9.52
;;;;;;;;
8106;11/04/2023;02:51:41;35.56;0.00;0;1.22;0.06;9.51
;;;;;;;;
8107;11/04/2023;02:51:43;35.55;16.29;0;1.20;0.06;9.53
;;;;;;;;
8108;11/04/2023;02:51:45;35.54;28.87;0;1.15;0.06;9.50
;;;;;;;;
8109;11/04/2023;02:51:47;35.55;59.47;0;1.37;0.06;9.50
;;;;;;;;
8110;11/04/2023;02:51:49;35.52;41.23;95;1.09;0.06;9.52
;;;;;;;;
8111;11/04/2023;02:51:51;35.55;57.47;95;1.07;0.06;9.51
;;;;;;;;
8112;11/04/2023;02:51:53;35.54;43.61;95;1.22;0.06;9.51
;;;;;;;;
8113;11/04/2023;02:51:55;35.55;0.00;0;1.26;0.06;9.50
;;;;;;;;
8114;11/04/2023;02:51:57;35.54;0.00;0;1.54;0.06;9.51
;;;;;;;;
8115;11/04/2023;02:51:59;35.55;25.50;0;1.13;0.06;9.50
;;;;;;;;
8116;11/04/2023;02:52:01;35.54;38.66;95;1.07;0.06;9.50
;;;;;;;;
8117;11/04/2023;02:52:03;35.53;38.67;0;1.07;0.06;9.53
;;;;;;;;
8118;11/04/2023;02:52:06;35.55;0.00;0;1.07;0.06;9.52
;;;;;;;;
8119;11/04/2023;02:52:08;35.56;34.53;0;1.13;0.06;9.51
;;;;;;;;
8120;11/04/2023;02:52:10;35.56;0.00;0;1.06;0.06;9.50
;;;;;;;;
8121;11/04/2023;02:52:12;35.55;0.00;0;1.07;0.06;9.50
;;;;;;;;
8122;11/04/2023;02:52:14;35.54;30.66;0;1.16;0.06;9.51
;;;;;;;;
8123;11/04/2023;02:52:16;35.55;32.91;95;1.09;0.06;9.51
;;;;;;;;
8124;11/04/2023;02:52:18;35.56;0.00;0;1.46;0.06;9.48
;;;;;;;;
8125;11/04/2023;02:52:20;35.55;0.00;0;1.27;0.06;9.50
;;;;;;;;
8126;11/04/2023;02:52:22;35.54;15.00;0;1.14;0.07;9.43
;;;;;;;;
8127;11/04/2023;02:52:24;35.56;31.26;0;1.29;0.06;9.51
;;;;;;;;
8128;11/04/2023;02:52:26;35.57;25.18;0;1.11;0.06;9.49
;;;;;;;;
8129;11/04/2023;02:52:28;35.54;41.30;0;1.31;0.06;9.51
;;;;;;;;
8130;11/04/2023;02:52:30;35.55;0.00;0;1.17;0.06;9.51
;;;;;;;;
8131;11/04/2023;02:52:32;35.55;0.00;0;1.20;0.06;9.52
;;;;;;;;
8132;11/04/2023;02:52:34;35.55;31.70;0;1.24;0.06;9.52
;;;;;;;;
8133;11/04/2023;02:52:36;35.56;0.00;0;1.03;0.06;9.48
;;;;;;;;
8134;11/04/2023;02:52:38;35.56;44.20;0;1.46;0.06;9.50
;;;;;;;;
8135;11/04/2023;02:52:40;35.56;0.00;0;1.17;0.06;9.52
;;;;;;;;
8136;11/04/2023;02:52:42;35.54;25.12;0;1.22;0.06;9.51
;;;;;;;;
8137;11/04/2023;02:52:44;35.57;0.00;0;1.25;0.06;9.50
;;;;;;;;
8138;11/04/2023;02:52:46;35.55;44.68;0;1.13;0.06;9.52
;;;;;;;;
8139;11/04/2023;02:52:48;35.56;0.00;0;1.44;0.06;9.51
;;;;;;;;
8140;11/04/2023;02:52:50;35.56;0.00;0;1.31;0.06;9.52
;;;;;;;;
8141;11/04/2023;02:52:52;35.56;26.36;0;1.23;0.06;9.49
;;;;;;;;
8142;11/04/2023;02:52:54;35.57;30.58;95;1.11;0.06;9.51
;;;;;;;;
8143;11/04/2023;02:52:56;35.55;0.00;0;1.10;0.06;9.51
;;;;;;;;
8144;11/04/2023;02:52:58;35.56;0.00;0;1.44;0.06;9.50
;;;;;;;;
8145;11/04/2023;02:53:00;35.58;0.00;0;1.25;0.06;9.53
;;;;;;;;
8146;11/04/2023;02:53:02;35.56;0.00;0;1.35;0.06;9.51
;;;;;;;;
8147;11/04/2023;02:53:04;35.57;0.00;0;1.57;0.06;9.53
;;;;;;;;
8148;11/04/2023;02:53:06;35.57;0.00;0;1.44;0.06;9.51
;;;;;;;;
8149;11/04/2023;02:53:08;35.56;0.00;0;1.69;0.06;9.54
;;;;;;;;
8150;11/04/2023;02:53:10;35.54;6.43;0;1.33;0.06;9.52
;;;;;;;;
8151;11/04/2023;02:53:12;35.57;0.00;0;1.57;0.06;9.52
;;;;;;;;
8152;11/04/2023;02:53:14;35.56;39.25;0;1.48;0.07;9.49
;;;;;;;;
8153;11/04/2023;02:53:16;35.58;74.10;95;1.49;0.06;9.49
;;;;;;;;
8154;11/04/2023;02:53:18;35.56;0.00;0;1.66;0.06;9.53
;;;;;;;;
8155;11/04/2023;02:53:20;35.57;0.00;0;1.50;0.06;9.48
;;;;;;;;
8156;11/04/2023;02:53:22;35.58;20.81;0;1.27;0.06;9.51
;;;;;;;;
8157;11/04/2023;02:53:24;35.57;27.75;0;1.45;0.06;9.51
;;;;;;;;
8158;11/04/2023;02:53:26;35.57;0.00;0;1.59;0.06;9.48
;;;;;;;;
8159;11/04/2023;02:53:28;35.57;38.67;0;1.61;0.06;9.53
;;;;;;;;
8160;11/04/2023;02:53:30;35.57;0.00;0;1.32;0.06;9.50
;;;;;;;;
8161;11/04/2023;02:53:32;35.57;0.00;0;1.53;0.06;9.52
;;;;;;;;
8162;11/04/2023;02:53:34;35.59;31.02;0;1.63;0.06;9.51
;;;;;;;;
8163;11/04/2023;02:53:36;35.57;0.00;0;1.64;0.06;9.51
;;;;;;;;
8164;11/04/2023;02:53:38;35.57;38.23;0;1.55;0.06;9.49
;;;;;;;;
8165;11/04/2023;02:53:40;35.57;29.93;0;1.73;0.06;9.51
;;;;;;;;
8166;11/04/2023;02:53:42;35.57;35.48;0;1.36;0.06;9.49
;;;;;;;;
8167;11/04/2023;02:53:44;35.58;45.99;95;1.38;0.06;9.52
;;;;;;;;
8168;11/04/2023;02:53:46;35.58;45.99;95;1.50;0.06;9.51
;;;;;;;;
8169;11/04/2023;02:53:48;35.57;28.70;95;1.57;0.06;9.51
;;;;;;;;
8170;11/04/2023;02:53:50;35.57;27.53;95;1.37;0.06;9.51
;;;;;;;;
8171;11/04/2023;02:53:52;35.59;0.00;0;1.49;0.06;9.49
;;;;;;;;
8172;11/04/2023;02:53:54;35.57;0.00;0;1.64;0.06;9.48
;;;;;;;;
8173;11/04/2023;02:53:56;35.57;0.00;0;1.66;0.06;9.50
;;;;;;;;
8174;11/04/2023;02:53:58;35.59;0.00;0;1.93;0.06;9.50
;;;;;;;;
8175;11/04/2023;02:54:00;35.56;0.00;0;1.64;0.06;9.49
;;;;;;;;
8176;11/04/2023;02:54:02;35.56;7.82;0;1.10;0.06;9.50
;;;;;;;;
8177;11/04/2023;02:54:04;35.58;0.00;0;1.02;0.06;9.51
;;;;;;;;
8178;11/04/2023;02:54:06;35.58;0.00;0;1.22;0.06;9.53
;;;;;;;;
8179;11/04/2023;02:54:08;35.56;0.00;0;1.36;0.06;9.49
;;;;;;;;
8180;11/04/2023;02:54:10;35.58;0.00;0;1.25;0.06;9.49
;;;;;;;;
8181;11/04/2023;02:54:12;35.56;0.00;0;1.13;0.06;9.49
;;;;;;;;
8182;11/04/2023;02:54:14;35.58;0.00;0;1.22;0.06;9.53
;;;;;;;;
8183;11/04/2023;02:54:16;35.57;16.07;0;1.28;0.06;9.50
;;;;;;;;
8184;11/04/2023;02:54:18;35.57;0.00;0;1.22;0.06;9.53
;;;;;;;;
8185;11/04/2023;02:54:20;35.57;48.38;0;1.24;0.06;9.53
;;;;;;;;
8186;11/04/2023;02:54:22;35.58;38.19;95;0.99;0.06;9.53
;;;;;;;;
8187;11/04/2023;02:54:24;35.56;0.00;0;1.04;0.06;9.50
;;;;;;;;
8188;11/04/2023;02:54:26;35.56;26.07;0;1.28;0.06;9.51
;;;;;;;;
8189;11/04/2023;02:54:28;35.56;37.69;0;1.27;0.06;9.52
;;;;;;;;
8190;11/04/2023;02:54:31;35.56;37.69;0;1.05;0.06;9.53
;;;;;;;;
8191;11/04/2023;02:54:33;35.57;29.28;0;1.13;0.06;9.48
;;;;;;;;
8192;11/04/2023;02:54:35;35.57;47.18;95;1.22;0.06;9.51
;;;;;;;;
8193;11/04/2023;02:54:37;35.56;0.00;0;1.26;0.06;9.49
;;;;;;;;
8194;11/04/2023;02:54:39;35.54;0.00;0;1.39;0.06;9.51
;;;;;;;;
8195;11/04/2023;02:54:41;35.55;0.00;0;1.12;0.06;9.52
;;;;;;;;
8196;11/04/2023;02:54:43;35.55;13.07;0;1.20;0.06;9.50
;;;;;;;;
8197;11/04/2023;02:54:45;35.55;0.00;0;1.23;0.06;9.50
;;;;;;;;
8198;11/04/2023;02:54:47;35.56;0.00;0;1.28;0.06;9.51
;;;;;;;;
8199;11/04/2023;02:54:49;35.56;0.00;0;1.26;0.06;9.51
;;;;;;;;
8200;11/04/2023;02:54:51;35.55;12.89;0;1.01;0.06;9.50
;;;;;;;;
8201;11/04/2023;02:54:53;35.55;35.36;0;1.33;0.06;9.49
;;;;;;;;
8202;11/04/2023;02:54:55;35.54;48.57;95;1.21;0.06;9.53
;;;;;;;;
8203;11/04/2023;02:54:57;35.57;0.00;0;1.11;0.06;9.54
;;;;;;;;
8204;11/04/2023;02:54:59;35.55;43.96;0;1.02;0.06;9.50
;;;;;;;;
8205;11/04/2023;02:55:01;35.54;0.00;0;1.23;0.06;9.48
;;;;;;;;
8206;11/04/2023;02:55:03;35.55;54.87;0;1.34;0.06;9.51
;;;;;;;;
8207;11/04/2023;02:55:05;35.55;43.33;95;1.37;0.06;9.50
;;;;;;;;
8208;11/04/2023;02:55:07;35.55;0.00;0;1.49;0.06;9.52
;;;;;;;;
8209;11/04/2023;02:55:09;35.55;23.20;0;1.36;0.06;9.52
;;;;;;;;
8210;11/04/2023;02:55:11;35.54;0.00;0;1.36;0.06;9.51
;;;;;;;;
8211;11/04/2023;02:55:13;35.55;40.07;0;1.44;0.06;9.51
;;;;;;;;
8212;11/04/2023;02:55:15;35.55;64.77;95;1.31;0.06;9.52
;;;;;;;;
8213;11/04/2023;02:55:17;35.54;40.02;0;1.49;0.06;9.49
;;;;;;;;
8214;11/04/2023;02:55:19;35.52;0.00;0;1.62;0.06;9.52
;;;;;;;;
8215;11/04/2023;02:55:21;35.54;34.76;0;1.41;0.06;9.51
;;;;;;;;
8216;11/04/2023;02:55:23;35.56;67.63;0;1.45;0.12;9.61
;;;;;;;;
8217;11/04/2023;02:55:25;35.54;91.49;95;1.87;0.56;10.29
;;;;;;;;
8218;11/04/2023;02:55:27;35.54;59.81;94;1.47;0.09;9.61
;;;;;;;;
8219;11/04/2023;02:55:29;35.53;0.00;0;1.53;0.06;9.47
;;;;;;;;
8220;11/04/2023;02:55:31;35.55;55.51;0;1.50;0.07;9.47
;;;;;;;;
8221;11/04/2023;02:55:33;35.56;71.32;95;1.38;0.05;9.49
;;;;;;;;
8222;11/04/2023;02:55:35;35.53;58.87;95;1.57;0.06;9.46
;;;;;;;;
8223;11/04/2023;02:55:37;35.51;48.44;95;1.43;0.05;9.52
;;;;;;;;
8224;11/04/2023;02:55:39;35.52;41.46;0;1.73;0.07;9.50
;;;;;;;;
8225;11/04/2023;02:55:41;35.53;46.58;0;1.21;0.06;9.44
;;;;;;;;
8226;11/04/2023;02:55:43;35.55;30.91;0;1.42;0.07;9.45
;;;;;;;;
8227;11/04/2023;02:55:45;35.53;58.69;94;1.38;0.06;9.44
;;;;;;;;
8228;11/04/2023;02:55:47;35.53;62.09;94;1.43;0.07;9.45
;;;;;;;;
8229;11/04/2023;02:55:49;35.51;48.01;95;1.54;0.06;9.52
;;;;;;;;
8230;11/04/2023;02:55:51;35.52;52.94;95;1.43;0.06;9.47
;;;;;;;;
8231;11/04/2023;02:55:53;35.53;45.79;95;1.39;0.07;9.49
;;;;;;;;
8232;11/04/2023;02:55:55;35.52;60.23;95;1.55;0.06;9.46
;;;;;;;;
8233;11/04/2023;02:55:57;35.50;33.56;95;1.45;0.06;9.48
;;;;;;;;
8234;11/04/2023;02:55:59;35.48;54.56;95;1.44;0.06;9.47
;;;;;;;;
8235;11/04/2023;02:56:01;35.53;56.52;95;1.25;0.06;9.47
;;;;;;;;
8236;11/04/2023;02:56:03;35.51;64.49;95;1.35;0.06;9.48
;;;;;;;;
8237;11/04/2023;02:56:05;35.53;34.75;95;1.55;0.06;9.49
;;;;;;;;
8238;11/04/2023;02:56:07;35.53;0.00;0;1.58;0.07;9.48
;;;;;;;;
8239;11/04/2023;02:56:09;35.52;24.94;0;1.37;0.06;9.49
;;;;;;;;
8240;11/04/2023;02:56:11;35.51;44.25;95;1.44;0.06;9.50
;;;;;;;;
8241;11/04/2023;02:56:13;35.52;32.64;95;1.40;0.06;9.46
;;;;;;;;
8242;11/04/2023;02:56:15;35.51;0.00;0;1.38;0.07;9.46
;;;;;;;;
8243;11/04/2023;02:56:17;35.53;29.67;0;1.56;0.06;9.45
;;;;;;;;
8244;11/04/2023;02:56:19;35.52;0.00;0;1.45;0.07;9.48
;;;;;;;;
8245;11/04/2023;02:56:21;35.51;19.70;0;1.39;0.06;9.48
;;;;;;;;
8246;11/04/2023;02:56:23;35.51;0.00;0;1.23;0.08;9.46
;;;;;;;;
8247;11/04/2023;02:56:25;35.53;44.93;0;1.43;0.06;9.47
;;;;;;;;
8248;11/04/2023;02:56:27;35.53;0.00;0;1.63;0.07;9.47
;;;;;;;;
8249;11/04/2023;02:56:29;35.55;30.82;0;1.57;0.06;9.46
;;;;;;;;
8250;11/04/2023;02:56:31;35.52;28.60;0;1.31;0.07;9.50
;;;;;;;;
8251;11/04/2023;02:56:33;35.54;41.90;95;1.39;0.07;9.45
;;;;;;;;
8252;11/04/2023;02:56:35;35.54;33.85;0;1.67;0.06;9.49
;;;;;;;;
8253;11/04/2023;02:56:37;35.54;47.56;0;1.62;0.06;9.43
;;;;;;;;
8254;11/04/2023;02:56:39;35.53;32.67;0;1.54;0.06;9.47
;;;;;;;;
